gene_ID score
FBtr0112961 0.359348963277824
FBtr0071606 4.95853326976635e-17
FBtr0088963 0.0708422021404669
FBtr0088845 0.296344202985678
FBtr0087977 0.185761974053441
FBtr0076211 5.50291984284261e-16
FBtr0075761 0.0164202119766995
FBtr0100041 0.039423777452062
FBtr0073209 0.156742365194512
FBtr0073828 7.67207403536943e-15
FBtr0074673 3.61539018219611e-16
FBtr0331752 0.0443565215384433
FBtr0070704 0.120140157926766
FBtr0080296 6.86811598659749e-18
FBtr0087150 0.0705089845819305
FBtr0088521 1.47118505376698e-15
FBtr0075127 3.2813444988713e-18
FBtr0078478 0.034119127141854
FBtr0072879 0.402110229228608
FBtr0301629 0.248273191156451
FBtr0085253 0.0201655733507127
FBtr0077242 1.35230551426011e-15
FBtr0332324 9.5379223280528e-16
FBtr0302290 0.126188445078085
FBtr0332421 0.148704961171804
FBtr0076270 1.31860560476443e-18
FBtr0075050 0.170676192179558
FBtr0078349 0.0119891002649954
FBtr0073827 0.0484949161395643
FBtr0300019 0.164410040459894
FBtr0071219 5.471291101076e-19
FBtr0331223 1.62523362296263e-15
FBtr0086618 0.176931062982499
FBtr0335512 0.0626853892372159
FBtr0334031 0.049489564362905
FBtr0333919 9.67467406246634e-17
FBtr0083467 1.70188210059677e-16
FBtr0073626 0.0408800993383818
FBtr0333422 9.7499326297964e-16
FBtr0078130 9.1253737260312e-16
FBtr0077589 0.2748363485788
FBtr0072060 1.17877504617233e-14
FBtr0300293 0.0701288843353006
FBtr0306082 5.88497571854423e-17
FBtr0084007 1.40226259561975e-15
FBtr0100553 2.52045176560294e-17
FBtr0082126 0.1057373566987
FBtr0082643 1.53518457229348e-15
FBtr0332557 0.178836191165207
FBtr0080255 1.183238606044e-16
FBtr0077878 0.116248957949525
FBtr0072166 7.28445736184941e-16
FBtr0088077 0.0482472427226781
FBtr0076749 1.25900224478299e-14
FBtr0334540 0.0286880330931609
FBtr0085191 0.524585183551163
FBtr0085392 0.0202724308645117
FBtr0078976 0.00707153314338851
FBtr0073508 3.26410623223463e-16
FBtr0074284 0.032935984100431
FBtr0077351 0.067403499005616
FBtr0087209 0.013520785824947
FBtr0333555 0.0836029132171547
FBtr0075614 7.1661607704033e-16
FBtr0304969 0.117211527261542
FBtr0112860 3.50728631882831e-20
FBtr0077029 0.0776363535544496
FBtr0070554 3.56806401341618e-14
FBtr0070994 0.0740929968488716
FBtr0334174 2.68214656003911e-18
FBtr0077499 0.0720952870891418
FBtr0079874 7.25106158177757e-16
FBtr0302205 0.0952839193261824
FBtr0087023 0.0808022931668494
FBtr0072767 0.272243756249847
FBtr0085191 2.29887168316795e-14
FBtr0085485 0.0126653998486404
FBtr0300997 0.0357379181769881
FBtr0077504 0.016814435249003
FBtr0334276 2.31887258839669e-17
FBtr0084049 8.86840494170952e-18
FBtr0084835 0.149567372733069
FBtr0085617 0.476838501495429
FBtr0334655 0.010729275278585
FBtr0300427 0.0057712542524191
FBtr0077884 0.0978062791888924
FBtr0077525 5.50792079828166e-17
FBtr0086833 0.0964889245727063
FBtr0076217 0.223538032105694
FBtr0075779 0.234148863208014
FBtr0310413 0.0376685098860596
FBtr0084703 0.106707608663651
FBtr0082344 8.40033745063027e-18
FBtr0074719 1.46382177185352e-15
FBtr0075679 0.0703240310540804
FBtr0078504 0.0292149707237866
FBtr0307309 0.209043618772042
FBtr0112463 0.161004396557055
FBtr0077083 0.0182724185399621
FBtr0070725 0.0589572410473383
FBtr0080862 0.0893523960224747
FBtr0331242 4.18513222638119e-16
FBtr0077382 7.34134045808194e-18
FBtr0087487 0.196683060474913
FBtr0088831 1.46728102044068e-15
FBtr0088849 0.0856855685033764
FBtr0333887 2.03634875796277e-16
FBtr0301295 0.0853223683781754
FBtr0080893 0.0756066155196563
FBtr0077439 0.122176989368378
FBtr0086916 0.137906354570641
FBtr0071604 9.71049653520018e-15
FBtr0076202 1.48006178048369e-17
FBtr0072673 6.00016176054558e-16
FBtr0072694 4.87493549501758e-18
FBtr0084132 0.025074700272377
FBtr0111028 1.49651533282873e-17
FBtr0070321 0.0155979595504094
FBtr0080585 0.079605810102139
FBtr0078052 0.00339478714641094
FBtr0086696 0.0850090620698317
FBtr0330251 0.337972569114452
FBtr0087978 0.151478691364466
FBtr0072921 5.28019211462656e-19
FBtr0076405 2.50330621576512e-17
FBtr0085874 1.76250179960428e-15
FBtr0074504 1.89551525781296e-15
FBtr0299581 1.328790911621e-16
FBtr0081249 1.58993589068718e-18
FBtr0089268 6.15275158037702e-19
FBtr0301856 0.436147418603338
FBtr0087382 0.0154666975141153
FBtr0071658 1.60699376722236e-15
FBtr0074904 0.284724493882078
FBtr0072550 0.0193919370779836
FBtr0305691 0.0241368362631935
FBtr0085795 2.88178676736555e-16
FBtr0332859 0.0091881837733969
FBtr0073720 0.0563877904073195
FBtr0074386 0.0975499598680837
FBtr0080831 0.0329571610056249
FBtr0081237 2.2306286996763e-14
FBtr0079352 0.103451265668694
FBtr0072396 8.62296255346126e-05
FBtr0100190 0.106031505943369
FBtr0073027 0.196151054941147
FBtr0077166 9.22417353694586e-14
FBtr0083915 0.0441031062047589
FBtr0113291 9.02763020019736e-17
FBtr0331156 0.0417655651520085
FBtr0335275 0.098097209948594
FBtr0075960 5.08759103363537e-16
FBtr0075391 2.63117983275859e-19
FBtr0089580 0.0228442635218485
FBtr0073044 5.06832857761775e-17
FBtr0073159 2.401923785137e-16
FBtr0074664 1.03633176758392e-15
FBtr0087369 0.0411389933144886
FBtr0085556 0.021965327058206
FBtr0073809 0.0163143127089064
FBtr0080199 0.0803178255265663
FBtr0111126 0.00456447486247751
FBtr0335128 1.06763382155205e-16
FBtr0086531 0.455112962673935
FBtr0088925 0.0705389609038229
FBtr0300248 1.10809509521476e-17
FBtr0334957 0.0383810022015977
FBtr0084086 2.71593584370881e-17
FBtr0084960 0.00852528352587135
FBtr0082387 0.0311942833447099
FBtr0070135 0.0152267276808105
FBtr0077537 3.54727630358865e-15
FBtr0301319 0.296233610325366
FBtr0086679 0.112808231691333
FBtr0306108 2.39056474174865e-18
FBtr0081690 0.00547977348945139
FBtr0112494 1.7731204818641e-18
FBtr0085702 0.00234841990093596
FBtr0081794 3.11387903291224e-18
FBtr0300601 9.96159165726962e-18
FBtr0091935 1.87340228800633e-14
FBtr0080834 0.113006464586996
FBtr0334777 1.14364092297452e-17
FBtr0081469 4.84006525421535e-18
FBtr0077644 0.387781422307846
FBtr0079349 0.27845868317994
FBtr0333215 3.48692301562272e-17
FBtr0078187 0.0102830090503292
FBtr0306561 0.0977823582020161
FBtr0083732 1.71281962008372e-15
FBtr0078608 0.134276529681923
FBtr0088906 0.102610323330948
FBtr0076216 2.57822681778133e-23
FBtr0075278 0.0793688066347464
FBtr0072992 1.38979951277094e-14
FBtr0084711 5.85180388299961e-17
FBtr0332903 0.137355647724164
FBtr0070383 0.154766647189285
FBtr0071249 0.245332645259703
FBtr0071361 1.44762906001043e-16
FBtr0071770 0.0555230586001199
FBtr0088283 0.065845297994817
FBtr0072671 0.127727242329863
FBtr0075559 0.134054630565647
FBtr0308221 1.49888646234589e-16
FBtr0081469 5.14614833445598e-15
FBtr0079201 0.239196728120973
FBtr0072150 2.18171663793133e-14
FBtr0072375 2.38272506505562e-14
FBtr0088463 0.0425501261289762
FBtr0088393 0.0508959356166396
FBtr0302503 9.87284955619645e-17
FBtr0334954 4.59841835312265e-17
FBtr0336448 0.0242439979583195
FBtr0333249 0.0549219683150472
FBtr0300663 0.0384938485278334
FBtr0335276 0.0126561789794076
FBtr0088777 0.14035131705729
FBtr0332916 3.51476545042978e-17
FBtr0088221 0.165350152465432
FBtr0077961 1.93818889075174e-16
FBtr0080276 1.18046630483519e-19
FBtr0329987 0.0150149151819786
FBtr0330243 2.07587601547019e-16
FBtr0071536 1.70559009571131e-17
FBtr0072083 1.45406503780058e-14
FBtr0083099 3.91117496673713e-16
FBtr0084550 2.0790754293762e-16
FBtr0085389 0.136632691293968
FBtr0300380 3.68617666716743e-19
FBtr0070948 0.0965478058005188
FBtr0072246 9.85347675453438e-16
FBtr0113421 4.64554193126195e-15
FBtr0075884 2.35124265473827e-17
FBtr0289975 1.98307811722106e-15
FBtr0333961 0.0169321975643194
FBtr0073317 0.0154852257860275
FBtr0078684 4.67867333560291e-14
FBtr0333820 0.0552591653419778
FBtr0082695 0.24128902845658
FBtr0070259 0.0809466400471843
FBtr0074090 0.162142021243834
FBtr0074217 0.0572674034460002
FBtr0077962 0.0386854094064084
FBtr0330641 0.321275329830542
FBtr0110839 1.96072814367003e-16
FBtr0079290 0.0524745122663737
FBtr0332111 0.150813572291581
FBtr0083261 1.11472881644637e-17
FBtr0071589 0.0420230843476722
FBtr0112444 0.023097501978035
FBtr0075051 0.0411390398935307
FBtr0332144 0.0633250419033763
FBtr0083371 0.0107167363336623
FBtr0083829 0.0619743527082611
FBtr0085655 0.295081838506291
FBtr0082344 6.34702697332174e-15
FBtr0089972 0.0134667439859509
FBtr0309498 2.59446276529546e-19
FBtr0077629 3.10540099950857e-18
FBtr0087206 0.0530446127834094
FBtr0290285 0.00850270095695778
FBtr0087987 0.110112984030958
FBtr0075679 4.23832280334865e-15
FBtr0110825 0.102299627890864
FBtr0078197 1.21781934960367e-13
FBtr0072577 1.49671147102548e-15
FBtr0071068 2.19299722227737e-19
FBtr0081034 0.0132370274031683
FBtr0071776 0.0194646996263215
FBtr0301162 2.40390027577644e-16
FBtr0087976 0.413230575958156
FBtr0331845 0.169353876876479
FBtr0083560 0.0798042045605734
FBtr0084270 0.305622399930669
FBtr0073755 0.165138982948538
FBtr0086860 0.0501989317667697
FBtr0086034 0.0695874013804087
FBtr0088782 0.153566844039149
FBtr0088262 0.0342418234461296
FBtr0076900 0.035402918756436
FBtr0076690 1.41430886544768e-16
FBtr0089962 6.17205773222794e-15
FBtr0078971 8.79822778942833e-20
FBtr0082430 0.363833511978776
FBtr0073803 0.0368846115670475
FBtr0077383 4.88416521314187e-15
FBtr0087057 0.296035183290607
FBtr0072260 0.00912165216164108
FBtr0075284 0.108499975482339
FBtr0075182 0.0864478442132378
FBtr0078517 0.0276539566420811
FBtr0076343 4.52244073505344e-17
FBtr0303454 0.0578053165749943
FBtr0081921 0.0963308243034236
FBtr0073552 0.0937057054249613
FBtr0074745 0.0429008491020822
FBtr0333761 1.40988978950721e-17
FBtr0077586 0.0727879200633182
FBtr0088346 0.0936930561544942
FBtr0076049 2.88749014983978e-15
FBtr0306058 0.0730894825648947
FBtr0075624 0.152579041640252
FBtr0073227 0.0407295895336429
FBtr0301655 0.175272107838667
FBtr0078792 0.00172836471469728
FBtr0308064 0.00956904329191601
FBtr0084256 0.0333239706854914
FBtr0082074 0.0735957603052374
FBtr0073804 0.501272291534493
FBtr0070609 1.70514754885011e-14
FBtr0113024 0.197631843296075
FBtr0087519 0.100410787537667
FBtr0087790 2.6032838267289e-15
FBtr0072929 0.110918493458504
FBtr0076913 1.48310563034187e-16
FBtr0303473 0.0803021229594828
FBtr0083336 1.83903518018373e-17
FBtr0303259 0.00660707639707972
FBtr0070327 0.00676592181311083
FBtr0070804 1.00393216509451e-15
FBtr0307165 0.0147727197880574
FBtr0332337 0.00681818932570742
FBtr0079762 1.91198592933904e-13
FBtr0110910 0.12051464456789
FBtr0081289 0.0537213611804687
FBtr0081392 0.00526212468406901
FBtr0078047 0.0320668739396598
FBtr0089550 0.0489270376341537
FBtr0087940 0.147818428521146
FBtr0076161 0.0769637487071939
FBtr0076687 0.00114318942616517
FBtr0083442 0.0123697865583028
FBtr0078909 5.71279880318159e-17
FBtr0113444 0.13566454502649
FBtr0077347 0.0773632118122182
FBtr0290304 3.22471139988067e-16
FBtr0088783 7.60300312749427e-22
FBtr0075311 4.67400102768589e-15
FBtr0083762 7.990187107068e-17
FBtr0083967 0.0132894554412861
FBtr0084602 1.43622662206663e-14
FBtr0084748 2.60168774067623e-14
FBtr0113444 1.93211109780695e-18
FBtr0074666 1.20844855585967e-17
FBtr0080835 0.0539375928335251
FBtr0080905 0.012720208375717
FBtr0113074 0.185441009107778
FBtr0308812 0.195140632719199
FBtr0113150 5.48163538817495e-18
FBtr0334059 3.25060824750471e-15
FBtr0301101 0.300510662894898
FBtr0082484 0.136246518023871
FBtr0073655 5.45752325326198e-16
FBtr0089694 0.124711442168788
FBtr0077953 0.123390127674466
FBtr0081388 1.87518925828172e-17
FBtr0079018 0.220874720233598
FBtr0304843 0.139408244205245
FBtr0078016 0.0530239689857067
FBtr0302932 9.28500843321242e-18
FBtr0077098 7.44471960393256e-17
FBtr0078707 0.0843483698339807
FBtr0085754 0.0252555829849119
FBtr0073692 0.157949215885103
FBtr0071101 0.109018615924552
FBtr0087530 4.61624820690123e-17
FBtr0302084 0.0972037545931603
FBtr0302645 0.0199318148657111
FBtr0078507 0.0231497023348692
FBtr0073219 0.242615877362404
FBtr0083666 0.158677015134553
FBtr0082591 0.0161025025019295
FBtr0074117 4.20688366463877e-15
FBtr0080006 5.99729816347624e-18
FBtr0085896 0.0792813089998427
FBtr0302386 0.0559273762910293
FBtr0072291 0.0408646606695505
FBtr0076208 1.91534588151309e-15
FBtr0082830 0.0849914985330104
FBtr0301240 3.90645694338549e-16
FBtr0077773 7.66776941822265e-15
FBtr0088587 7.2902384815767e-14
FBtr0304022 0.184111910051216
FBtr0078480 0.00618254363019588
FBtr0112767 3.24002355453605e-16
FBtr0083674 1.78769846685572e-18
FBtr0081569 0.00834261680328003
FBtr0081541 0.00947413865498204
FBtr0082385 0.053121949702651
FBtr0290010 0.00423623620060304
FBtr0086581 0.133946106898697
FBtr0072136 0.11626458947751
FBtr0290136 0.24334097367515
FBtr0072499 0.00719119787364295
FBtr0076605 0.158745694091142
FBtr0084051 0.0109348898534359
FBtr0100845 0.073278342855236
FBtr0081844 1.60385854747942e-12
FBtr0300811 0.198889082139707
FBtr0074427 2.68907121010295e-13
FBtr0071294 1.9464634262057e-18
FBtr0332196 4.04508367721207e-21
FBtr0333542 0.170221098725636
FBtr0111115 0.375208879513168
FBtr0088583 0.0389008669417127
FBtr0100141 0.0934114202688745
FBtr0071321 1.70552338370906e-16
FBtr0305261 1.09891329135036e-15
FBtr0081096 0.161158025178257
FBtr0310103 0.0611574677482779
FBtr0071711 7.17845109877431e-18
FBtr0072269 0.063465834892149
FBtr0075055 4.1013271183451e-19
FBtr0112677 2.62272377268058e-18
FBtr0078561 5.4472755869835e-17
FBtr0076848 2.14350976458755e-18
FBtr0301501 0.13089920543844
FBtr0077306 0.0663696167602535
FBtr0071201 4.32583856237464e-16
FBtr0080704 0.404116874516627
FBtr0079885 9.92626012950781e-17
FBtr0071670 0.0642710292116275
FBtr0076943 1.59538762616815e-13
FBtr0304996 0.0210424110646932
FBtr0273301 0.0141165768584196
FBtr0084001 0.0883000614382281
FBtr0112608 0.0131207259883111
FBtr0306717 0.217679919784077
FBtr0085298 0.23530193609785
FBtr0302660 2.61471528589173e-18
FBtr0087046 2.36349346643713e-16
FBtr0332821 1.00690192511312e-16
FBtr0305497 0.0380932514787637
FBtr0081356 0.0150251540113254
FBtr0335153 0.116141290346075
FBtr0076636 1.37384294082377e-16
FBtr0083790 0.0789795179779569
FBtr0300736 0.0351441321711001
FBtr0085622 0.274505123855243
FBtr0082080 0.00483083366682334
FBtr0074011 0.0135507332347462
FBtr0331648 0.0138140442496768
FBtr0081356 0.012366720354321
FBtr0077715 0.0572318544086968
FBtr0078057 0.0526877871342682
FBtr0077432 7.02020020088117e-18
FBtr0086917 0.0104976698953059
FBtr0305615 0.252410781577719
FBtr0072247 0.0207900815257405
FBtr0076207 2.99846044840972e-16
FBtr0075568 0.100067598793052
FBtr0078181 0.096749745842828
FBtr0071441 0.0387269509529635
FBtr0079986 0.0738159142630441
FBtr0077443 0.0368855176727858
FBtr0333228 0.0203846917407749
FBtr0087210 0.0413930920714895
FBtr0299964 8.67245138064581e-15
FBtr0331382 0.107176242974605
FBtr0290018 0.181274304414122
FBtr0300875 0.00426000955333764
FBtr0114581 2.77835166942218e-16
FBtr0305496 0.0874152420252688
FBtr0334158 1.6190530880326e-15
FBtr0086170 0.119461376792691
FBtr0302776 4.42034362357926e-23
FBtr0078292 0.0903619300815018
FBtr0290018 0.174506099782424
FBtr0073712 0.0374488694153932
FBtr0081104 0.094755382118412
FBtr0110879 0.121610584249933
FBtr0088692 0.0291451982913168
FBtr0075718 8.04116171719794e-15
FBtr0078255 0.0217916521822806
FBtr0085842 8.4551704600431e-13
FBtr0089803 1.53523597414055e-16
FBtr0307903 0.247069646639489
FBtr0299523 1.24990619769344e-14
FBtr0112947 2.92791584214822e-18
FBtr0080112 0.0941842941916653
FBtr0332415 2.35122214469876e-17
FBtr0086156 0.16758585610926
FBtr0088120 3.42781701344297e-18
FBtr0075842 0.0126863206210409
FBtr0273239 2.14936829893203e-14
FBtr0075024 0.125343431513696
FBtr0077049 0.0362939232780612
FBtr0112497 0.0196913220148833
FBtr0070260 0.0577932382635681
FBtr0301124 8.03369664543082e-15
FBtr0079341 2.54278569149036e-21
FBtr0072160 0.216920624983768
FBtr0088525 0.214455387935915
FBtr0088385 0.0128172893785898
FBtr0087828 0.0611799177030996
FBtr0076194 5.56983551285694e-17
FBtr0083509 0.036745669115047
FBtr0083758 0.0216125710724721
FBtr0084203 2.68266703011928e-18
FBtr0081619 0.0428696727796855
FBtr0073780 0.0955515313747147
FBtr0070762 0.00687205345145304
FBtr0077642 0.326767785348652
FBtr0087518 0.146235744739477
FBtr0332947 0.265128575162208
FBtr0299707 0.0528599122564098
FBtr0085992 1.78831375915362e-15
FBtr0088694 0.322758011710272
FBtr0076108 0.0373848593683379
FBtr0072775 0.100847266534353
FBtr0299693 2.02701392647484e-14
FBtr0309202 1.4569335365981e-15
FBtr0078975 0.0036033338268526
FBtr0073441 5.32421556488589e-16
FBtr0113525 2.36527428431475e-16
FBtr0075958 0.0809270017630064
FBtr0303531 0.157594304385361
FBtr0074841 0.064089574372781
FBtr0076619 1.12451914421142e-15
FBtr0076458 2.31139432602379e-15
FBtr0089916 0.0266083287750659
FBtr0085254 0.0358743930941427
FBtr0085704 0.0431570307842473
FBtr0082699 1.39923354397041e-16
FBtr0070378 0.0466658724333799
FBtr0070135 0.015200487245524
FBtr0081197 3.49649465188297e-16
FBtr0334837 0.250925072819829
FBtr0301196 0.0526395163523439
FBtr0112519 0.0455778223914309
FBtr0071894 1.4494317249539e-16
FBtr0072164 7.60066146547628e-13
FBtr0089033 0.012581022429192
FBtr0088777 0.139504700915967
FBtr0083566 0.0379960446404919
FBtr0299516 0.0430612394933287
FBtr0084305 6.83999019688591e-23
FBtr0085069 0.0133837930799262
FBtr0070435 0.0264074978058006
FBtr0334793 3.25658025933758e-15
FBtr0087986 0.0166444857843384
FBtr0075107 0.053913493334944
FBtr0072990 0.229157743445518
FBtr0332752 1.93716742415889e-17
FBtr0076520 2.21489463841828e-15
FBtr0081719 0.00446982892688475
FBtr0082139 0.0589174606254197
FBtr0080200 1.23545008665951e-18
FBtr0086082 3.2153656734963e-18
FBtr0301142 0.0282612113086729
FBtr0333956 0.0028019354537732
FBtr0083663 0.116492726901605
FBtr0083921 0.0531233343316223
FBtr0082704 0.00794590686725959
FBtr0073520 0.205794599487829
FBtr0071069 1.0102919018941e-13
FBtr0079103 0.0690403170788408
FBtr0114456 0.0238015468062261
FBtr0086752 8.04922668402295e-17
FBtr0088568 0.155443252070492
FBtr0076266 1.43265831266339e-17
FBtr0085841 1.2264037855459e-14
FBtr0082133 0.0124284413237392
FBtr0087131 0.21759710665408
FBtr0086940 0.249405259774149
FBtr0086665 1.83036819739779e-17
FBtr0076000 2.23616685340815e-15
FBtr0075549 0.0248235853200402
FBtr0075310 0.162916962061465
FBtr0081918 0.0236000132992639
FBtr0310396 3.45598607435356e-15
FBtr0070315 0.109037737505571
FBtr0070558 0.13780921919967
FBtr0086572 0.0178206430968252
FBtr0089601 0.186341293319732
FBtr0301603 0.137113997035913
FBtr0331817 0.0139790834831381
FBtr0082957 0.0282688298091932
FBtr0100500 0.00394624809337995
FBtr0084711 1.66804618078569e-17
FBtr0113586 4.00752586462524e-16
FBtr0081843 0.0126335627421752
FBtr0091755 0.101389318926948
FBtr0089194 0.00973717923099191
FBtr0113445 5.64915777414745e-17
FBtr0080752 2.42259475275045e-14
FBtr0331324 0.0289986166612774
FBtr0100256 0.448458510493421
FBtr0076909 1.33257666294314e-16
FBtr0085382 0.0463447096027695
FBtr0307490 1.23750585049582e-15
FBtr0073756 5.97047321413435e-16
FBtr0114311 0.034358118764214
FBtr0100299 0.0264252177710582
FBtr0086108 0.0706643349319152
FBtr0304174 0.167244060071155
FBtr0300775 2.13772210958885e-14
FBtr0077040 5.91558270843736e-16
FBtr0083830 0.0755221171172505
FBtr0084378 4.49094238242636e-16
FBtr0085710 1.29987639909233e-16
FBtr0300646 5.44208442211359e-18
FBtr0082701 0.0818075261005695
FBtr0074603 0.0589673235449537
FBtr0079877 0.096504438106256
FBtr0306004 0.0363176019158232
FBtr0088970 1.83112171443818e-18
FBtr0114521 0.111894934463874
FBtr0087784 0.143521060997043
FBtr0075553 7.8629790638242e-16
FBtr0332436 0.0214443692568063
FBtr0084811 0.0396516570068212
FBtr0085845 0.0255386164591026
FBtr0113444 0.0932924992206889
FBtr0080113 6.04369160698218e-16
FBtr0087525 0.0582027176691712
FBtr0071569 0.168424538450036
FBtr0072141 0.253240305365242
FBtr0081786 0.0334205003047819
FBtr0073892 1.51610582551432e-15
FBtr0074464 0.088919783720867
FBtr0071775 0.0499759899853762
FBtr0088423 3.37713375143181e-15
FBtr0332133 5.07070792504882e-17
FBtr0085384 0.176556272326436
FBtr0073650 9.09929275606952e-15
FBtr0310308 3.32247510868586e-17
FBtr0071046 2.14494356920484e-18
FBtr0080833 0.224741772011921
FBtr0081135 0.0533175215276678
FBtr0290111 1.42063384227962e-15
FBtr0088126 0.094884814646351
FBtr0082062 0.00832055505627547
FBtr0082130 0.106910699210027
FBtr0081038 0.0199291558737651
FBtr0081513 0.00837520973610928
FBtr0079773 0.0429662374046272
FBtr0087676 0.0399940536023104
FBtr0084126 1.49284020143375e-14
FBtr0085108 3.54732889544113e-17
FBtr0077647 0.0366160960575044
FBtr0333248 0.360303326712858
FBtr0087223 0.00868420851073987
FBtr0301916 0.0428438388627745
FBtr0330340 6.67329669515928e-16
FBtr0083661 0.0430746635054845
FBtr0083781 0.100224126493305
FBtr0084351 0.15200484257692
FBtr0084949 0.0093393243264214
FBtr0089973 0.0694227144192945
FBtr0310333 0.039255876443709
FBtr0074600 3.57526263614289e-15
FBtr0089726 0.201120595539571
FBtr0087520 0.0517578460640732
FBtr0072061 1.0301770720167e-12
FBtr0331380 0.392774658165785
FBtr0088384 0.00686511337501652
FBtr0083254 1.49608126153262e-15
FBtr0084021 0.157624498898715
FBtr0084770 0.0494663027824319
FBtr0085365 1.99020082249087e-15
FBtr0085840 1.17091953760184e-16
FBtr0077337 0.00702567291261395
FBtr0331615 0.0616686721406624
FBtr0077524 0.199305585870015
FBtr0273244 3.29266966276895e-15
FBtr0330015 0.0432668774963567
FBtr0078210 2.06249262173925e-16
FBtr0076519 4.69509945011436e-20
FBtr0084707 1.63888326871913e-17
FBtr0081873 5.97500401823412e-14
FBtr0299814 0.172505430031121
FBtr0332557 0.178836334914414
FBtr0081098 0.0527275385475674
FBtr0100182 8.50452892890695e-19
FBtr0075140 0.12344971926731
FBtr0074941 0.0374944391023691
FBtr0072557 0.179830691026571
FBtr0076844 2.8708753006885e-18
FBtr0082703 0.012950412699125
FBtr0074001 9.59730141135227e-17
FBtr0300177 1.40887507853902e-17
FBtr0088834 1.01356912720718e-15
FBtr0304945 5.44629494969053e-16
FBtr0075766 0.27250122237747
FBtr0112477 0.572075382854053
FBtr0083755 1.67774794616662e-16
FBtr0082356 3.94034409635721e-18
FBtr0073392 1.48185277212238e-15
FBtr0074135 0.193916612061229
FBtr0087518 0.106929632721254
FBtr0075329 2.72938519766443e-17
FBtr0072923 0.195875640942751
FBtr0076459 5.83279249779641e-17
FBtr0084534 0.139599295091062
FBtr0304450 0.0111568970058507
FBtr0089383 0.508157989968918
FBtr0080891 0.0657133146275562
FBtr0079535 0.060289597193658
FBtr0086226 0.0402122370222892
FBtr0072267 0.174727671589802
FBtr0088520 2.58923660360501e-15
FBtr0075371 0.0829624707126501
FBtr0075283 0.140820159495941
FBtr0078246 6.18521625814388e-16
FBtr0083337 1.9515585443867e-15
FBtr0310042 0.0833304173130668
FBtr0073722 0.0254580317229788
FBtr0074674 0.021702195601558
FBtr0071070 0.0213166696653725
FBtr0310547 1.64767151922056e-17
FBtr0077775 0.0207161856827473
FBtr0301438 0.0130808079587975
FBtr0332770 0.115718381690088
FBtr0084699 2.83677850399794e-17
FBtr0085565 0.273701328457202
FBtr0273257 5.76637561578049e-16
FBtr0071213 1.95098587132421e-17
FBtr0081110 0.0601637671606154
FBtr0306295 0.0554272608952534
FBtr0079405 0.101940904051955
FBtr0113090 0.0830063971246895
FBtr0333069 0.00320471144630848
FBtr0072842 0.229258006535285
FBtr0301101 0.300625943407262
FBtr0100845 0.0131957360072081
FBtr0085371 4.47990217639063e-15
FBtr0081625 0.239161988697953
FBtr0073494 4.22369918470734e-16
FBtr0085972 0.0301469469267723
FBtr0072674 4.43055925625957e-13
FBtr0290222 0.00128072683265304
FBtr0304106 0.117613812323384
FBtr0113019 9.42221426555431e-15
FBtr0079198 4.81804738877646e-23
FBtr0086699 0.263329269041011
FBtr0071836 1.93849048216246e-17
FBtr0301850 0.0171090971849423
FBtr0306082 1.54062322694994e-16
FBtr0083733 1.35168233352376e-16
FBtr0078631 0.185634906764017
FBtr0334505 0.250129861242354
FBtr0084988 0.0408626241291721
FBtr0081729 0.0282626183450094
FBtr0070316 0.005682406324108
FBtr0305257 0.130539684066515
FBtr0081246 0.0746107174036782
FBtr0330694 0.0197950952585218
FBtr0088593 1.05748224404137e-15
FBtr0075050 0.097154449898294
FBtr0078432 1.77075795623094e-13
FBtr0083408 0.0389774445460011
FBtr0085657 0.240076083289604
FBtr0074593 0.137698089995771
FBtr0307903 0.247069643683809
FBtr0303457 1.197246494323e-16
FBtr0080347 0.0291727761885465
FBtr0077836 0.180237888599274
FBtr0335386 0.0689144245340521
FBtr0333024 6.92534436230421e-15
FBtr0091710 4.92263725035199e-15
FBtr0084369 0.0263279675709356
FBtr0073681 9.3866812310555e-18
FBtr0307555 0.025448583919499
FBtr0081391 0.02275146767625
FBtr0087452 7.76807767275048e-16
FBtr0088746 6.67263468920611e-24
FBtr0076005 1.70978506220626e-15
FBtr0075282 3.96966691571023e-17
FBtr0073209 1.71153749643471e-17
FBtr0336469 7.73549730494549e-15
FBtr0334718 0.232791827447455
FBtr0078996 0.390482677788184
FBtr0089871 0.0421428988786231
FBtr0072129 0.0191289861325389
FBtr0075993 2.00102843932149e-17
FBtr0075642 0.0831688331067349
FBtr0300290 0.0316903717489649
FBtr0082574 0.273440393935886
FBtr0303205 0.0398174253163257
FBtr0070140 0.421759925207151
FBtr0081482 0.0558898252736941
FBtr0111011 0.0423797713166849
FBtr0071833 1.63368006830057e-14
FBtr0076457 0.206585965192443
FBtr0305987 0.0550857935170991
FBtr0085663 0.0171086156505131
FBtr0100246 0.07087267412293
FBtr0081153 0.0756389474057706
FBtr0079534 0.131309351411364
FBtr0071607 0.28369375440009
FBtr0332061 0.0650987929043324
FBtr0089686 0.0290087792269487
FBtr0085836 0.10199313653445
FBtr0081977 1.51590779911831e-14
FBtr0082416 0.136116375300864
FBtr0113317 0.192190326937449
FBtr0080434 0.0213269243523595
FBtr0086909 0.0682994587062974
FBtr0088961 0.00295711215529442
FBtr0076203 0.107199184851266
FBtr0075219 4.15856235829474e-20
